# Origin	Destination	menuOption menuTarget objectID	Skills	Items	Quests	Varbits	VarPlayers	Duration	Display info	Note	Meta
# Tutorial Island									
3257 3450 0	1759 4958 0	Walk-down Stairs 24428							
1761 4965 0	1631 4957 0	Walk-down Stairs 24428							
1631 4957 0	1761 4964 0	Walk-up Stairs 24427							
1761 4964 0	1631 4957 0	Walk-down Stairs 24428							
1630 4957 0	1761 4964 0	Walk-up Stairs 24427							
1761 4963 0	1631 4957 0	Walk-down Stairs 24428							
1632 4957 0	1761 4964 0	Walk-up Stairs 24427							
3266 3451 0	3266 3455 1	Climb-up Staircase 11798							
3266 3455 1	3266 3451 0	Climb-down Staircase 11799							
3267 3451 0	3267 3455 1	Climb-up Staircase 11798							
3267 3455 1	3267 3451 0	Climb-down Staircase 11799							
3254 3442 1	3254 3446 2	Climb-up Staircase 11797							
3254 3446 2	3254 3442 1	Climb-down Staircase 11799							
3253 3442 1	3253 3446 2	Climb-up Staircase 11797							
3253 3446 2	3253 3442 1	Climb-down Staircase 11799							
3257 3421 1	3256 3420 0	Climb-down Staircase 11793							
3256 3420 0	3257 3421 1	Climb-up Staircase 11789							
3255 3420 0	3257 3421 1	Climb-up Staircase 11789							
3257 3422 1	3256 3420 0	Climb-down Staircase 11793							
3234 3424 0	3234 3424 1	Climb-up Ladder 11794							
3234 3424 1	3234 3424 0	Climb-down Ladder 11795							
3230 3394 1	3226 3394 0	Climb-down Staircase 11799							
3226 3394 0	3230 3394 1	Climb-up Staircase 11796							
3230 3393 1	3226 3393 0	Climb-down Staircase 11799							
3226 3393 0	3230 3393 1	Climb-up Staircase 11796							
3231 9800 0	3231 3400 0	Climb-up Ladder 11804							
3231 3400 0	3231 9800 0	Climb-down Ladder 11803							
3230 9801 0	3230 3401 0	Climb-up Ladder 11804							
3230 3401 0	3230 9801 0	Climb-down Ladder 11803							
3231 9802 0	3231 3402 0	Climb-up Ladder 11804							
3231 3402 0	3231 9802 0	Climb-down Ladder 11803							
3232 9801 0	3232 3401 0	Climb-up Ladder 11804							
3232 3401 0	3232 9801 0	Climb-down Ladder 11803							
3230 3386 0	3230 3382 1	Climb-up Staircase 11797							
3230 3382 1	3230 3386 0	Climb-down Staircase 11799							
3231 3386 0	3231 3382 1	Climb-up Staircase 11797							
3231 3382 1	3231 3386 0	Climb-down Staircase 11799							
3222 3387 1	3222 3387 0	Climb-down Ladder 11802							
3222 3387 0	3222 3387 1	Climb-up Ladder 11794							
3186 3434 0	3190 9834 0	Climb-down Staircase 11800							
3190 9834 0	3186 3434 0	Climb-up Staircase 11805							
3186 3433 0	3190 9833 0	Climb-down Staircase 11800							
3190 9833 0	3186 3433 0	Climb-up Staircase 11805							
3185 3447 0	3185 3447 1	Climb-up Ladder 11794							
3185 3447 1	3185 3447 0	Climb-down Ladder 11795							
3159 3436 0	3155 3436 1	Climb-up Staircase 11797							
3155 3436 1	3159 3436 0	Climb-down Staircase 11799							
3159 3435 0	3155 3435 1	Climb-up Staircase 11797							
3155 3435 1	3159 3435 0	Climb-down Staircase 11799							
3186 3414 0	3186 3414 1	Climb-up Ladder 11794							
3186 3414 1	3186 3414 0	Climb-down Ladder 11795							
3205 3396 0	3205 3396 1	Climb-up Ladder 11794							
3205 3396 1	3205 3396 0	Climb-down Ladder 11795							
3203 3389 1	3205 3389 0	Climb-down Ladder 11802							
3203 3389 0	3203 3389 1	Climb-up Ladder 11801							
3243 3383 0	3243 9783 0	Climb-down Ladder 11803							
3243 9783 0	3244 3382 0	Climb-up Ladder 2405							
3244 3382 0	3244 9782 0	Climb-down Ladder 11803							
3244 9782 0	3244 3382 0	Climb-up Ladder 2405							
3245 9783 0	3244 3382 0	Climb-up Ladder 2405							
3244 9784 0	3244 3382 0	Climb-up Ladder 2405							
3262 3402 0	3262 3402 1	Climb-up Ladder 11794							
3262 3402 1	3262 3402 0	Climb-down Ladder 11795							
3263 3406 0	3264 3406 0	Open Gate 2051							
3264 3406 0	3263 3406 0	Open Gate 2051							
3263 3405 0	3264 3405 0	Open Gate 2050							
3264 3405 0	3263 3405 0	Open Gate 2050							
3283 3397 1	3283 3397 0	Climb-down Ladder 11802							
3283 3397 0	3283 3397 1	Climb-up Ladder 11801							
3202 3435 1	3202 3435 0	Climb-down Ladder 11795							
3202 3435 0	3202 3435 1	Climb-up Ladder 11794							
3246 3409 0	3246 3409 1	Climb-up Ladder 11794							
3246 3409 1	3246 3409 0	Climb-down Ladder 11795							
3202 3417 1	3202 3417 0	Climb-down Ladder 11795							
3202 3417 0	3202 3417 1	Climb-up Ladder 11794							
3214 3411 0	3214 3411 1	Climb-up Ladder 11794							
3214 3411 1	3214 3411 0	Climb-down Ladder 11795							
3179 3401 0	3179 3401 1	Climb-up Ladder 11801							
3179 3401 1	3179 3401 0	Climb-down Ladder 11802							
3175 3421 0	3175 3421 1	Climb-up Ladder 11801							
3175 3421 1	3175 3421 0	Climb-down Ladder 11802							
3267 3379 0	3269 3379 1	Climb-up Ladder 11794							
3267 3379 1	3267 3379 0	Climb-down Ladder 11795							
3237 9858 0	3236 3458 0	Climb-up Ladder 11806							
3236 3458 0	3237 9858 0	Climb-down Manhole 882							
									
# Digsite									
3295 3428 0	3296 3428 0	Open Gate 24560				3637>152		2	
3296 3428 0	3295 3428 0	Open Gate 24560				3637>152		2	
3295 3429 0	3296 3429 0	Open Gate 24561				3637>152		2	
3296 3429 0	3295 3429 0	Open Gate 24561				3637>152		2	
									
# Stronghold of Security									
3081 3421 0	1859 5243 0	Climb-down Entrance 20790							
1859 5243 0	3081 3421 0	Climb-up Ladder 20784							
1860 5244 0	3081 3421 0	Climb-up Ladder 20784							
1858 5244 0	3081 3421 0	Climb-up Ladder 20784							
1913 5225 0	3081 3421 0	Climb-up Ladder 20784							
1914 5226 0	3081 3421 0	Climb-up Ladder 20784							
1912 5226 0	3081 3421 0	Climb-up Ladder 20784							
1913 5227 0	3081 3421 0	Climb-up Ladder 20784							
1902 5223 0	2042 5245 0	Climb-down Ladder 20785							
1903 5222 0	2042 5245 0	Climb-down Ladder 20785							
1902 5221 0	2042 5245 0	Climb-down Ladder 20785							
2042 5245 0	1859 5243 0	Climb-up Ladder 19003							
2026 5219 0	2123 5252 0	Climb-down Ladder 19004							
2025 5218 0	2123 5252 0	Climb-down Ladder 19004							
2122 5251 0	2042 5245 0	Climb-up Dripping vine 23705							
2026 5217 0	2123 5252 0	Climb-down Ladder 19004							
2150 5279 0	2123 5252 0	Climb-up Goo covered vine 23703							
2147 5284 0	2358 5215 0	Climb-down Dripping vine 23706							
2358 5215 0	2123 5252 0	Climb-up Boney ladder 23921							
2148 5283 0	2358 5215 0	Climb-down Dripping vine 23706							
2357 5216 0	2123 5252 0	Climb-up Boney ladder 23921							
2149 5284 0	2358 5215 0	Climb-down Dripping vine 23706							
2349 5215 0	3081 3421 0	Climb-up Bone Chain 23732							
2027 5218 0	2123 5252 0	Climb-down Ladder 19004							
2350 5214 0	3081 3421 0	Climb-up Bone Chain 23732							
2150 5277 0	2123 5252 0	Climb-up Goo covered vine 23703							
2151 5278 0	2123 5252 0	Climb-up Goo covered vine 23703							
2351 5215 0	3081 3421 0	Climb-up Bone Chain 23732							
2350 5216 0	3081 3421 0	Climb-up Bone Chain 23732							
									
# Barbarian Village									
3096 3432 0	3096 3432 1	Climb-up Ladder 17026							
3096 3432 1	3096 3432 0	Climb-down Ladder 16685							
3097 3432 1	3097 3432 2	Climb-up Ladder 17026							
3097 3432 2	3097 3432 1	Climb-down Ladder 16685							
									
# Al Kharid									
3267 3228 0	3268 3228 0	Open Gate 44051			Prince Ali Rescue			1	
3267 3228 0	3268 3228 0	Open Gate 44051		COINS=10				1	
3268 3228 0	3267 3228 0	Open Gate 44051			Prince Ali Rescue			1	
3268 3228 0	3267 3228 0	Open Gate 44051		COINS=10				1	
3267 3227 0	3268 3227 0	Open Gate 44050			Prince Ali Rescue			1	
3267 3227 0	3268 3227 0	Open Gate 44050		COINS=10				1	
3268 3227 0	3267 3227 0	Open Gate 44050			Prince Ali Rescue			1	
3268 3227 0	3267 3227 0	Open Gate 44050		COINS=10				1	
3298 3124 0	3297 3124 0	Open Prison door 2692							
3297 3124 0	3298 3124 0	Open Prison door 2692							
3303 3117 0	3304 3115 0	Go-through Shantay pass 4031		SHANTAY_PASS=1|COINS=5				2	
3304 3117 0	3304 3115 0	Go-through Shantay pass 4031		SHANTAY_PASS=1|COINS=5				2	
3304 3115 0	3304 3117 0	Go-through Shantay pass 4031						2	
3303 3115 0	3304 3117 0	Go-through Shantay pass 4031						2	
3193 2843 0	3196 2843 0	Go-through Shantay pass 41863		SHANTAY_PASS=1|COINS=5				3	
3193 2842 0	3196 2842 0	Go-through Shantay pass 41863		SHANTAY_PASS=1|COINS=5				3	
3196 2843 0	3193 2843 0	Go-through Shantay pass 41863						3	
3196 2842 0	3193 2842 0	Go-through Shantay pass 41863						3	
3167 2819 0	3167 2816 0	Go-through Shantay pass 41863		SHANTAY_PASS=1|COINS=5				3	
3168 2819 0	3168 2816 0	Go-through Shantay pass 41863		SHANTAY_PASS=1|COINS=5				3	
3167 2816 0	3167 2819 0	Go-through Shantay pass 41863						3	
3168 2816 0	3168 2819 0	Go-through Shantay pass 41863						3	
3322 3138 0	3322 3138 1	Climb-up Ladder 21781							
3322 3138 1	3322 3138 0	Climb-down Ladder 21782							
3312 3184 0	3314 3185 1	Climb-up Staircase 16671							
3314 3185 1	3313 3184 0	Climb-down Staircase 16673							
3313 3184 0	3314 3185 1	Climb-up Staircase 16671							
3314 3185 0	3314 3185 1	Climb-up Staircase 16671							
3314 3186 0	3314 3185 1	Climb-up Staircase 16671							
3285 3165 0	3285 3165 1	Climb-up Ladder 16683							
3285 3165 1	3285 3165 0	Climb-down Ladder 16679							
3284 3166 0	3284 3166 1	Climb-up Ladder 16683							
3284 3166 1	3284 3166 0	Climb-down Ladder 16679							
3283 3165 0	3283 3165 1	Climb-up Ladder 16683							
3283 3165 1	3283 3165 0	Climb-down Ladder 16679							
3284 3164 0	3284 3164 1	Climb-up Ladder 16683							
3284 3164 1	3284 3164 0	Climb-down Ladder 16679							
3287 3192 0	3287 3192 1	Climb-up Ladder 16683							
3287 3192 1	3287 3192 0	Climb-down Ladder 16684							
3286 3191 0	3286 3191 1	Climb-up Ladder 16683							
3286 3191 1	3286 3191 0	Climb-down Ladder 16684							
3286 3191 1	3286 3191 2	Climb-up Ladder 16684							
3286 3191 2	3286 3191 1	Climb-down Ladder 16679							
3287 3192 1	3287 3192 2	Climb-up Ladder 16684							
									
# Citharede Abbey									
3420 3185 0	3420 3185 1	Climb-up Ladder 10493						2	
3420 3185 1	3420 3185 0	Climb-down Ladder 10494						2	
									
# Mage Training Arena									
3363 3300 0	3363 3298 0	Enter Doorway 10721							
3363 3298 0	3363 3300 0	Enter Doorway 10721							
3360 3306 0	3357 3307 1	Climb-up Stairs 10775							
3357 3307 1	3360 3306 0	Climb-down Stairs 10776							
3358 3307 1	3360 3306 0	Climb-down Stairs 10776							
3360 3307 0	3357 3307 1	Climb-up Stairs 10775							
3359 3307 1	3360 3306 0	Climb-down Stairs 10776							
3366 3306 0	3369 3307 1	Climb-up Stairs 10771							
3369 3307 1	3366 3306 0	Climb-down Stairs 10773							
3366 3307 0	3369 3307 1	Climb-up Stairs 10771							
3368 3307 1	3366 3306 0	Climb-down Stairs 10773							
3367 3307 1	3366 3306 0	Climb-down Stairs 10773							
									
# HAM Hideout									
3165 3252 0	3149 9652 0	Climb-down Trapdoor 5492							
3166 3251 0	3149 9652 0	Climb-down Trapdoor 5492							
3149 9652 0	3165 3251 0	Climb-up Ladder 5493							
3150 9653 0	3165 3251 0	Climb-up Ladder 5493							
3148 9653 0	3165 3251 0	Climb-up Ladder 5493							
									
# Port Sarim									
3055 3245 0	3055 3242 1	Cross Gangplank 34671						3	
3055 3242 1	3055 3245 0	Cross Gangplank 34672						3	
3048 3234 0	3048 3231 1	Cross Gangplank 2412						3	
3048 3231 1	3048 3234 0	Cross Gangplank 2413						3	
3047 3231 1	3045 3231 2	Climb-up Ship's ladder 245							
3045 3231 2	3047 3231 1	Climb-down Ship's ladder 246							
3045 3227 2	3047 3227 1	Climb-down Ship's ladder 246							
3047 3227 1	3045 3227 2	Climb-up Ship's ladder 245							
3029 3217 0	3032 3217 1	Cross Gangplank 2083						3	
3032 3217 1	3029 3217 0	Cross Gangplank 2084						3	
3035 3214 0	3035 3214 1	Climb-up Ship's ladder 272							
3035 3214 1	3035 3214 0	Climb-down Ship's ladder 273							
3035 3218 0	3035 3218 1	Climb-up Ship's ladder 272							
3035 3218 1	3035 3218 0	Climb-down Ship's ladder 273							
3035 3222 0	3035 3222 1	Climb-up Ship's ladder 272							
3035 3222 1	3035 3222 0	Climb-down Ship's ladder 273							
3036 3223 1	3036 3225 2	Climb-up Ship's ladder 245							
3036 3225 2	3036 3223 1	Climb-down Ship's ladder 246							
3032 3225 2	3032 3223 1	Climb-down Ship's ladder 246							
3032 3223 1	3032 3225 2	Climb-up Ship's ladder 245							
3041 3202 0	3041 3199 1	Cross Gangplank 14304						3	
3041 3199 1	3041 3202 0	Cross Gangplank 14305						3	
3038 3192 0	3038 3189 1	Cross Gangplank 17404						3	
3038 3189 1	3038 3192 0	Cross Gangplank 17405						3	
3013 3204 0	3013 3204 1	Climb-up Ladder 16683							
3013 3204 1	3013 3204 0	Climb-down Ladder 16679							
3014 3203 0	3014 3203 1	Climb-up Ladder 16683							
3014 3203 1	3014 3203 0	Climb-down Ladder 16679							
3012 3203 0	3012 3203 1	Climb-up Ladder 16683							
3012 3203 1	3012 3203 0	Climb-down Ladder 16679							
3011 3184 0	3011 3184 1	Climb-up Ladder 9558							
3011 3184 1	3011 3184 0	Climb-down Ladder 9559							
3012 3235 0	3012 3235 1	Climb-up Ladder 16683							
3012 3235 1	3012 3235 0	Climb-down Ladder 16679							
3011 3234 0	3011 3234 1	Climb-up Ladder 16683							
3011 3234 1	3011 3234 0	Climb-down Ladder 16679							
3010 3235 0	3010 3235 1	Climb-up Ladder 16683							
3010 3235 1	3010 3235 0	Climb-down Ladder 16679							
3011 3236 0	3011 3236 1	Climb-up Ladder 16683							
3011 3236 1	3011 3236 0	Climb-down Ladder 16679							
3016 3246 0	3015 3246 0	Open Door 59							
3015 3246 0	3016 3246 0	Open Door 59							
3013 3245 0	3013 3245 1	Climb-up Ladder 60							
3013 3245 1	3013 3245 0	Climb-down Ladder 16679							
3014 3244 0	3013 3245 1	Climb-up Ladder 60							
3012 3244 1	3012 3244 0	Climb-down Ladder 16679							
3012 3244 0	3013 3245 1	Climb-up Ladder 60							
3014 3244 1	3014 3244 0	Climb-down Ladder 16679							
3025 3261 1	3024 3260 0	Climb-down Staircase 9584							
3024 3260 0	3025 3261 1	Climb-up Staircase 9582							
3023 3260 0	3025 3261 1	Climb-up Staircase 9582							
3026 3247 1	3025 3248 0	Climb-down Staircase 9584							
3025 3248 0	3026 3247 1	Climb-up Staircase 9582							
3025 3249 0	3026 3247 1	Climb-up Staircase 9582							
3018 3231 0	2962 9650 0	Climb-down Manhole 10321							
2962 9650 0	3018 3233 0	Climb-up Ladder 10309							
									
# Wizard Tower									
3105 3162 0	3104 9576 0	Climb-down Ladder 2147							
3104 9576 0	3105 3162 0	Climb-up Ladder 2148							
3104 3163 0	3104 9576 0	Climb-down Ladder 2147							
3103 9577 0	3105 3162 0	Climb-up Ladder 2148							
3104 3161 0	3104 9576 0	Climb-down Ladder 2147							
3103 9575 0	3105 3162 0	Climb-up Ladder 2148							
3103 3162 0	3104 9576 0	Climb-down Ladder 2147							
3105 3160 0	3104 3161 1	Climb-up Staircase 12536							
3104 3161 1	3104 3161 0	Climb-down Staircase 12537							
3105 3159 0	3104 3161 1	Climb-up Staircase 12536							
3103 3161 1	3104 3161 0	Climb-down Staircase 12537							
3104 3161 1	3104 3161 2	Climb-up Staircase 12537							
3104 3161 2	3104 3161 1	Climb-down Staircase 12538							
									
# Taverley Dungeon									
2884 3398 0	2884 9798 0	Climb-down Ladder 16680							
2884 9798 0	2884 3398 0	Climb-up Ladder 17385							
2885 3397 0	2885 9797 0	Climb-down Ladder 16680							
2885 9797 0	2885 3397 0	Climb-up Ladder 17385							
2884 3396 0	2884 9796 0	Climb-down Ladder 16680							
2884 9796 0	2884 3396 0	Climb-up Ladder 17385							
2883 3397 0	2883 9797 0	Climb-down Ladder 16680							
2883 9797 0	2883 3397 0	Climb-up Ladder 17385							
2888 9831 0	2889 9831 0	Open Prison door 2143							
2888 9830 0	2889 9830 0	Open Prison door 2144							
2889 9830 0	2888 9830 0	Open Prison door 2144							
2889 9831 0	2888 9831 0	Open Prison door 2143							
2842 3423 0	2842 9823 0	Climb-down Ladder 17384							
2842 9823 0	2842 3423 0	Climb-up Ladder 17385							
2843 3424 0	2843 9824 0	Climb-down Ladder 17384							
2843 9824 0	2843 3424 0	Climb-up Ladder 17385							
2842 3425 0	2842 9825 0	Climb-down Ladder 17384							
2842 9825 0	2842 3425 0	Climb-up Ladder 17385							
2841 3424 0	2841 9824 0	Climb-down Ladder 17384							
2841 9824 0	2841 3424 0	Climb-up Ladder 17385							
1310 1237 0	2873 9848 0	Crawl Cave 26566							
2873 9848 0	1310 1237 0	Crawl Cave 26568							
1311 1237 0	2873 9848 0	Crawl Cave 26565							
2873 9847 0	1310 1237 0	Crawl Cave 26569							
1309 1237 0	2873 9848 0	Crawl Cave 26564							
2873 9846 0	1310 1237 0	Crawl Cave 26567							
1292 1253 0	1240 1226 0	Turn Iron Winch 23104							
1291 1253 0	1240 1226 0	Turn Iron Winch 23104							
1240 1226 0	1291 1253 0	Exit Portcullis 21772							
1309 1269 0	1304 1290 0	Turn Iron Winch 23104							
1304 1290 0	1309 1269 0	Exit Portcullis 21772							
1368 1226 0	1328 1253 0	Exit Portcullis 21772							
1328 1253 0	1368 1226 0	Turn Iron Winch 23104							
1329 1253 0	1368 1226 0	Turn Iron Winch 23104							
2903 9813 1	2906 9813 0	Climb Steps 30190							
2906 9813 0	2903 9813 1	Climb Steps 30189							
2883 9825 0	2880 9825 1	Climb Steps 30189							
2880 9825 1	2883 9825 0	Climb Steps 30190							
2924 9803 0	2923 9803 0	Open Gate 2623		DUSTY_KEY=1					
2923 9803 0	2924 9803 0	Open Gate 2623							
									
# Taverley									
2914 3450 0	2914 3450 1	Climb-up Ladder 16683							
2914 3450 1	2914 3450 0	Climb-down Ladder 16679							
2915 3451 0	2915 3451 1	Climb-up Ladder 16683							
2915 3451 1	2915 3451 0	Climb-down Ladder 16679							
2915 3449 0	2915 3449 1	Climb-up Ladder 16683							
2915 3449 1	2915 3449 0	Climb-down Ladder 16679							
2916 3450 0	2916 3450 1	Climb-up Ladder 16683							
2914 3441 0	2914 3441 1	Climb-up Ladder 17026							
2914 3441 1	2914 3441 0	Climb-down Ladder 16685							
2918 3439 0	2916 3438 0	Climb-over Stile 993							
2916 3438 0	2919 3438 0	Climb-over Stile 993							
2919 3438 0	2916 3438 0	Climb-over Stile 993							
2917 3437 0	2919 3438 0	Climb-over Stile 993							
2918 3437 0	2916 3438 0	Climb-over Stile 993							
2917 3439 0	2919 3438 0	Climb-over Stile 993							
2898 3427 0	2898 3427 1	Climb-up Staircase 16671							
2898 3427 1	2897 3428 0	Climb-down Staircase 16673							
2897 3428 0	2898 3427 1	Climb-up Staircase 16671							
2897 3429 0	2898 3427 1	Climb-up Staircase 16671							
2898 3430 0	2898 3427 1	Climb-up Staircase 16671							
2899 3430 0	2898 3427 1	Climb-up Staircase 16671							
2899 3427 0	2898 3427 1	Climb-up Staircase 16671							
2900 3428 0	2898 3427 1	Climb-up Staircase 16671							
2900 3429 0	2898 3427 1	Climb-up Staircase 16671							
2900 3473 0	2901 3473 0	Open Door 2861							
2901 3473 0	2900 3473 0	Open Door 2861							
2906 3468 0	2906 3472 1	Walk-up Staircase 24672							
2906 3472 1	2906 3468 0	Walk-down Staircase 24673							
2907 3468 0	2906 3472 1	Walk-up Staircase 24672							
2907 3472 1	2906 3468 0	Walk-down Staircase 24673							
2906 3476 0	2906 9876 0	Climb-down Ladder 24718							
2906 9876 0	2906 3476 0	Climb-up Ladder 24717							
2907 3475 0	2906 9876 0	Climb-down Ladder 24718							
2907 9875 0	2906 3476 0	Climb-up Ladder 24717							
2898 3469 0	2901 9867 0	Enter Manhole 24842							
2901 9867 0	2899 3469 0	Climb-up Staircase 24687							
2899 3469 0	2901 9867 0	Enter Manhole 24842							
2899 3470 0	2901 9867 0	Enter Manhole 24842							
2899 3468 0	2901 9867 0	Enter Manhole 24842							
2877 3482 0	2876 9878 0	Climb-down Stairs 57					11=5		
2876 9879 0	2877 3482 0	Climb-up Stairs 56					11=5		
2876 3482 0	2876 9878 0	Climb-down Stairs 57					11=5		
2877 9879 0	2877 3482 0	Climb-up Stairs 56					11=5		
2821 9882 0	2820 3486 0	Climb-up Stairs 54					11=5		
2820 3486 0	2820 9882 0	Climb-down Stairs 55					11=5		
2820 9882 0	2820 3486 0	Climb-up Stairs 54					11=5		
2821 3486 0	2820 9882 0	Climb-down Stairs 55					11=5		
									
# Catherby									
2792 3414 0	2792 3417 1	Cross Gangplank 17394						3	
2792 3417 1	2792 3414 0	Cross Gangplank 17395						3	
2813 3450 0	2813 3450 1	Climb-up Ladder 16683							
2813 3450 1	2813 3450 0	Climb-down Ladder 16679							
2812 3451 0	2812 3451 1	Climb-up Ladder 16683							
2812 3451 1	2812 3451 0	Climb-down Ladder 16679							
									
# Seers Village and Camelot Castle									
2758 3482 0	2758 3483 0	Open Gate 26082							
2758 3483 0	2758 3482 0	Open Gate 26082							
2757 3482 0	2757 3483 0	Open Gate 26081							
2757 3483 0	2757 3482 0	Open Gate 26081							
2751 3508 0	2751 3513 1	Climb-up Staircase 26106							
2751 3513 1	2751 3508 0	Climb-down Staircase 25604							
2750 3508 0	2750 3513 1	Climb-up Staircase 26106							
2750 3513 1	2750 3508 0	Climb-down Staircase 25604							
2768 3493 0	2768 3493 1	Climb-up Ladder 26107							
2768 3493 1	2768 3493 0	Climb-down Ladder 25606							
2769 3492 0	2769 3492 1	Climb-up Ladder 26107							
2769 3492 1	2769 3492 0	Climb-down Ladder 25606							
2770 3493 0	2770 3493 1	Climb-up Ladder 26107							
2770 3493 1	2770 3493 0	Climb-down Ladder 25606							
2769 3494 0	2769 3494 1	Climb-up Ladder 26107							
2769 3494 1	2769 3494 0	Climb-down Ladder 25606							
2748 3493 0	2748 3493 1	Climb-up Ladder 26107							
2748 3493 1	2748 3493 0	Climb-down Ladder 25606							
2747 3494 0	2747 3494 1	Climb-up Ladder 26107							
2747 3494 1	2747 3494 0	Climb-down Ladder 25606							
2747 3492 0	2747 3492 1	Climb-up Ladder 26107							
2747 3492 1	2747 3492 0	Climb-down Ladder 25606							
2746 3493 0	2746 3493 1	Climb-up Ladder 26107							
2746 3493 1	2746 3493 0	Climb-down Ladder 25606							
2728 3490 0	2728 3490 1	Climb-up Ladder 25938							
2728 3490 1	2728 3490 0	Climb-down Ladder 25939							
2729 3491 0	2729 3491 1	Climb-up Ladder 25938							
2729 3491 1	2729 3491 0	Climb-down Ladder 25939							
2728 3492 0	2728 3492 1	Climb-up Ladder 25938							
2728 3492 1	2728 3492 0	Climb-down Ladder 25939							
2727 3491 0	2727 3491 1	Climb-up Ladder 25938							
2727 3491 1	2727 3491 0	Climb-down Ladder 25939							
2715 3471 0	2715 3471 1	Climb-up Ladder 25938							
2715 3471 1	2715 3471 0	Climb-down Ladder 25939							
2714 3470 0	2714 3470 1	Climb-up Ladder 25938							
2714 3470 1	2714 3470 0	Climb-down Ladder 25939							
2699 3475 0	2699 3475 1	Climb-up Ladder 25941							
2699 3475 1	2699 3475 0	Climb-down Ladder 25940							
2697 3496 0	2698 3495 1	Climb-up Staircase 25935							
2698 3495 1	2697 3496 0	Climb-down Staircase 25801							
2697 3497 0	2698 3495 1	Climb-up Staircase 25935							
2698 3498 0	2698 3495 1	Climb-up Staircase 25935							
2699 3498 0	2698 3495 1	Climb-up Staircase 25935							
2698 3495 0	2698 3495 1	Climb-up Staircase 25935							
2700 3497 0	2698 3495 1	Climb-up Staircase 25935							
2699 3495 0	2698 3495 1	Climb-up Staircase 25935							
2700 3496 0	2698 3495 1	Climb-up Staircase 25935							
2807 3453 0	2807 3453 1	Climb-up Ladder 16683							
2807 3453 1	2807 3453 0	Climb-down Ladder 16679							
2808 3454 1	2808 3453 0	Climb-down Ladder 16679							
2767 3492 1	2767 3492 2	Climb-up Ladder 26107							
2767 3492 2	2767 3492 1	Climb-down Ladder 25606							
2766 3491 1	2766 3491 2	Climb-up Ladder 26107							
2766 3491 2	2766 3491 1	Climb-down Ladder 25606							
2768 3491 1	2768 3491 2	Climb-up Ladder 26107							
2768 3491 2	2768 3491 1	Climb-down Ladder 25606							
2767 3490 1	2767 3490 2	Climb-up Ladder 26107							
2767 3490 2	2767 3490 1	Climb-down Ladder 25606							
2749 3492 1	2749 3492 2	Climb-up Ladder 26107							
2749 3492 2	2749 3492 1	Climb-down Ladder 25606							
2748 3491 1	2748 3491 2	Climb-up Ladder 26107							
2748 3491 2	2748 3491 1	Climb-down Ladder 25606							
2749 3490 1	2749 3490 2	Climb-up Ladder 26107							
2749 3490 2	2749 3490 1	Climb-down Ladder 25606							
2750 3491 1	2750 3491 2	Climb-up Ladder 26107							
2750 3491 2	2750 3491 1	Climb-down Ladder 25606							

# Lighthouse									
2596 3608 0	2598 3608 0	Cross Broken bridge 4615						2	
2598 3608 0	2596 3608 0	Cross Broken bridge 4616						2	
2522 3595 0	2522 3597 0	Jump-across Basalt rock 4551						2	
2522 3597 0	2522 3595 0	Jump-to Beach 4550						2	
2522 3600 0	2522 3602 0	Jump-across Basalt rock 4553						2	
2522 3602 0	2522 3600 0	Jump-across Basalt rock 4552						2	
2518 3611 0	2516 3611 0	Jump-across Basalt rock 4555						2	
2516 3611 0	2518 3611 0	Jump-across Basalt rock 4554						2	
2514 3613 0	2514 3615 0	Jump-across Basalt rock 4557						2	
2514 3615 0	2514 3613 0	Jump-across Basalt rock 4556						2	
2514 3617 0	2514 3619 0	Jump-to Rocky shore 4559						2	
2514 3619 0	2514 3617 0	Jump-across Basalt rock 4558						2	
2508 3640 0	2505 3641 1	Climb-up Staircase 4568							
2508 3640 0	2505 3641 2	Top-floor Staircase 4568							
2505 3641 1	2506 3642 0	Climb-down Staircase 4569							
2505 3641 1	2505 3641 2	Climb-up Staircase 4569							
2505 3641 2	2506 3584 1	Climb-down Staircase 4570							
2505 3641 2	2506 3642 0	Bottom-floor Staircase 4570							
2444 4600 0	2441 4601 1	Climb-up Staircase 4568									~geometry ~duration
2444 4600 0	2441 4601 2	Top-floor Staircase 4568						1			~geometry ~duration
2441 4601 1	2442 4602 0	Climb-down Staircase 4569									~geometry ~duration
2441 4601 1	2441 4601 2	Climb-up Staircase 4569									~geometry ~duration
2441 4601 2	2441 4601 1	Climb-down Staircase 4570									~geometry ~duration
2441 4601 2	2442 4602 0	Bottom-floor Staircase 4570						1			~geometry ~duration
1649 3091 0	1649 3091 1	Climb-up Staircase 52630									~geometry ~duration
1649 3091 0	1649 3091 2	Top-floor Staircase 52630						1			~geometry ~duration
1649 3091 1	1649 3091 0	Climb-down Staircase 52631									~geometry ~duration
1649 3091 1	1649 3091 2	Climb-up Staircase 52631									~geometry ~duration
1649 3091 2	1649 3091 1	Climb-down Staircase 52632									~geometry ~duration
1649 3091 2	1649 3091 0	Bottom-floor Staircase 52632						1			~geometry ~duration
# Varlamore building staircases (ids 27851-27856): stamped from field-captured exemplars
1608 3819 2	1615 3819 1	Climb Stairs 27852						2			~geometry
1610 3795 1	1617 3795 0	Climb Stairs 27855						2			~geometry
