# Origin	Destination	menuOption menuTarget objectID	Skills	Items	Quests	Duration	Display info
# Sailing (beta): board your own boat at a mooring point or port berth, sail,
# disembark at the destination. GENERATED by the tooling repo's
# SailingTransportRowsTest from the port-to-port sea matrix — do not edit by
# hand. Durations are PROVISIONAL (2 tiles/tick + 20 ticks overhead) until
# the speed calibration campaign; Sailing level requirements pending.
2282 2821 0	1862 3307 0	Board Mooring point 59834				403	Sailing: 2282,2821 → Port Roberts bank
2282 2821 0	1892 3428 0	Board Mooring point 59834				432	Sailing: 2282,2821 → Chinchompa Island
2282 2821 0	2927 4055 0	Board Mooring point 59834				923	Sailing: 2282,2821 → Grimstone
2282 2821 0	2996 2287 0	Board Mooring point 59834				471	Sailing: 2282,2821 → The Onyx Crest
2282 2821 0	2965 2608 0	Board Mooring point 59834				393	Sailing: 2282,2821 → 2965,2608
2282 2821 0	1922 2759 0	Board Mooring point 59834				236	Sailing: 2282,2821 → Deepfin Point
2282 2821 0	1958 3113 0	Board Mooring point 59834				307	Sailing: 2282,2821 → Minotaurs' Rest
2282 2821 0	2960 3146 0	Board Mooring point 59834				512	Sailing: 2282,2821 → Mudskipper Point
2282 2821 0	1953 4056 0	Board Mooring point 59834				724	Sailing: 2282,2821 → Brittle Isle
2282 2821 0	3060 2638 0	Board Mooring point 59834				434	Sailing: 2282,2821 → Dognose Island
2282 2821 0	3069 2986 0	Board Mooring point 59834				445	Sailing: 2282,2821 → The Pandemonium (ship)
2282 2821 0	3050 3192 0	Board Mooring point 59834				536	Sailing: 2282,2821 → Bay of Sarim
3353 2215 0	2059 2605 0	Board Mooring point 59834				717	Sailing: The Little Pearl → Wintumber Island
3353 2215 0	2095 3188 0	Board Mooring point 59834				835	Sailing: The Little Pearl → Lledrith Island
3353 2215 0	2079 3689 0	Board Mooring point 59834				1102	Sailing: The Little Pearl → Buccaneers' Haven
3353 2215 0	3173 2368 0	Board Mooring point 59834				139	Sailing: The Little Pearl → The Summer Shore
3353 2215 0	3145 2824 0	Board Mooring point 59834				355	Sailing: The Little Pearl → Sea Spirit Dock
3353 2215 0	2143 3121 0	Board Mooring point 59834				796	Sailing: The Little Pearl → Port Tyras
3353 2215 0	2157 3325 0	Board Mooring point 59834				901	Sailing: The Little Pearl → Tirannwn Bight
3353 2215 0	2148 3531 0	Board Mooring point 59834				1007	Sailing: The Little Pearl → Drumstick Isle
3353 2215 0	2151 3880 0	Board Mooring point 59834				1190	Sailing: The Little Pearl → Lunar Isle
3353 2215 0	2193 2319 0	Board Mooring point 59834				626	Sailing: The Little Pearl → Sunbleak Island
3353 2215 0	1201 2733 0	Board Mooring point 59834				1158	Sailing: The Little Pearl → Laguna Aurorae
3353 2215 0	2220 3466 0	Board Mooring point 59834				1012	Sailing: The Little Pearl → Ynysdail
3353 2215 0	2282 2821 0	Board Mooring point 59834				641	Sailing: The Little Pearl → 2282,2821
3353 2215 0	2344 2268 0	Board Mooring point 59834				539	Sailing: The Little Pearl → Rainbow's End
3353 2215 0	2320 2774 0	Board Mooring point 59834				615	Sailing: The Little Pearl → Tear of the Soul
3353 2215 0	2305 3689 0	Board Mooring point 59834				1115	Sailing: The Little Pearl → Piscatoris bank
3353 2215 0	2310 3781 0	Board Mooring point 59834				1155	Sailing: The Little Pearl → Neitiznot
3353 2215 0	2411 3781 0	Board Mooring point 59834				1188	Sailing: The Little Pearl → Jatizso
3353 2215 0	2467 2718 0	Board Mooring point 59834				540	Sailing: The Little Pearl → Anglers' Retreat
3353 2215 0	1451 2969 0	Board Mooring point 59834				1063	Sailing: The Little Pearl → Aldarin
3353 2215 0	2532 2531 0	Board Mooring point 59834				468	Sailing: The Little Pearl → Isle of Bones
3353 2215 0	1513 2973 0	Board Mooring point 59834				1039	Sailing: The Little Pearl → Sunset Coast
3353 2215 0	1506 3402 0	Board Mooring point 59834				1137	Sailing: The Little Pearl → Lands End
3353 2215 0	2542 3764 0	Board Mooring point 59834				1249	Sailing: The Little Pearl → Waterbirth Island
3353 2215 0	2575 2291 0	Board Mooring point 59834				425	Sailing: The Little Pearl → 2575,2291
3353 2215 0	1555 2772 0	Board Mooring point 59834				985	Sailing: The Little Pearl → Shimmering Atoll
3353 2215 0	2579 2843 0	Board Mooring point 59834				527	Sailing: The Little Pearl → Corsair Cove
3353 2215 0	2612 3841 0	Board Mooring point 59834				1291	Sailing: The Little Pearl → Etceteria
3353 2215 0	2660 2392 0	Board Mooring point 59834				388	Sailing: The Little Pearl → Charred Island
3353 2215 0	2651 2677 0	Board Mooring point 59834				448	Sailing: The Little Pearl → Void Knights' Outpost
3353 2215 0	2685 3162 0	Board Mooring point 59834				626	Sailing: The Little Pearl → Port Khazard
3353 2215 0	2670 3266 0	Board Mooring point 59834				680	Sailing: The Little Pearl → Necromancer Tower
3353 2215 0	2629 3704 0	Board Mooring point 59834				1284	Sailing: The Little Pearl → Fremensund
3353 2215 0	2751 2951 0	Board Mooring point 59834				514	Sailing: The Little Pearl → Cairn Isle
3353 2215 0	2746 3304 0	Board Mooring point 59834				676	Sailing: The Little Pearl → Witchaven church
3353 2215 0	1726 3453 0	Board Mooring point 59834				1062	Sailing: The Little Pearl → Charcoal Burners
3353 2215 0	2808 2509 0	Board Mooring point 59834				331	Sailing: The Little Pearl → Red Rock
3353 2215 0	1758 2655 0	Board Mooring point 59834				867	Sailing: The Little Pearl → The Crown Jewel
3353 2215 0	1776 3141 0	Board Mooring point 59834				1004	Sailing: The Little Pearl → Fortis Cothon
3353 2215 0	2759 3229 0	Board Mooring point 59834				660	Sailing: The Little Pearl → North Brimhaven mine
3353 2215 0	2796 3413 0	Board Mooring point 59834				704	Sailing: The Little Pearl → Keep Le Faye
3353 2215 0	2849 2325 0	Board Mooring point 59834				294	Sailing: The Little Pearl → Last Light
3353 2215 0	2878 3335 0	Board Mooring point 59834				644	Sailing: The Little Pearl → Entrana church
3353 2215 0	1844 3688 0	Board Mooring point 59834				1116	Sailing: The Little Pearl → Port Piscarilius
3353 2215 0	2860 3970 0	Board Mooring point 59834				1273	Sailing: The Little Pearl → Weiss
3353 2215 0	1873 2983 0	Board Mooring point 59834				865	Sailing: The Little Pearl → Vatrachos Island
3353 2215 0	2907 3225 0	Board Mooring point 59834				586	Sailing: The Little Pearl → Lone oak island
3353 2215 0	1862 3307 0	Board Mooring point 59834				965	Sailing: The Little Pearl → Port Roberts bank
3353 2215 0	1892 3428 0	Board Mooring point 59834				994	Sailing: The Little Pearl → Chinchompa Island
3353 2215 0	2927 4055 0	Board Mooring point 59834				1249	Sailing: The Little Pearl → Grimstone
3353 2215 0	2996 2287 0	Board Mooring point 59834				208	Sailing: The Little Pearl → The Onyx Crest
3353 2215 0	2965 2608 0	Board Mooring point 59834				301	Sailing: The Little Pearl → 2965,2608
3353 2215 0	1922 2759 0	Board Mooring point 59834				801	Sailing: The Little Pearl → Deepfin Point
3353 2215 0	1958 3113 0	Board Mooring point 59834				869	Sailing: The Little Pearl → Minotaurs' Rest
3353 2215 0	2960 3146 0	Board Mooring point 59834				536	Sailing: The Little Pearl → Mudskipper Point
3353 2215 0	1953 4056 0	Board Mooring point 59834				1286	Sailing: The Little Pearl → Brittle Isle
3353 2215 0	3060 2638 0	Board Mooring point 59834				296	Sailing: The Little Pearl → Dognose Island
3353 2215 0	3069 2986 0	Board Mooring point 59834				443	Sailing: The Little Pearl → The Pandemonium (ship)
3353 2215 0	3050 3192 0	Board Mooring point 59834				550	Sailing: The Little Pearl → Bay of Sarim
2344 2268 0	2059 2605 0	Board Mooring point 59834				245	Sailing: Rainbow's End → Wintumber Island
2344 2268 0	2095 3188 0	Board Mooring point 59834				517	Sailing: Rainbow's End → Lledrith Island
2344 2268 0	2079 3689 0	Board Mooring point 59834				784	Sailing: Rainbow's End → Buccaneers' Haven
2344 2268 0	3173 2368 0	Board Mooring point 59834				447	Sailing: Rainbow's End → The Summer Shore
2344 2268 0	3145 2824 0	Board Mooring point 59834				514	Sailing: Rainbow's End → Sea Spirit Dock
2344 2268 0	2143 3121 0	Board Mooring point 59834				486	Sailing: Rainbow's End → Port Tyras
2344 2268 0	2157 3325 0	Board Mooring point 59834				589	Sailing: Rainbow's End → Tirannwn Bight
2344 2268 0	2148 3531 0	Board Mooring point 59834				691	Sailing: Rainbow's End → Drumstick Isle
2344 2268 0	2151 3880 0	Board Mooring point 59834				874	Sailing: Rainbow's End → Lunar Isle
2344 2268 0	2193 2319 0	Board Mooring point 59834				123	Sailing: Rainbow's End → Sunbleak Island
2344 2268 0	1201 2733 0	Board Mooring point 59834				654	Sailing: Rainbow's End → Laguna Aurorae
2344 2268 0	2220 3466 0	Board Mooring point 59834				696	Sailing: Rainbow's End → Ynysdail
2344 2268 0	2282 2821 0	Board Mooring point 59834				305	Sailing: Rainbow's End → 2282,2821
2344 2268 0	3353 2215 0	Board Mooring point 59834				539	Sailing: Rainbow's End → The Little Pearl
2344 2268 0	2320 2774 0	Board Mooring point 59834				277	Sailing: Rainbow's End → Tear of the Soul
2344 2268 0	2305 3689 0	Board Mooring point 59834				799	Sailing: Rainbow's End → Piscatoris bank
2344 2268 0	2310 3781 0	Board Mooring point 59834				839	Sailing: Rainbow's End → Neitiznot
2344 2268 0	2411 3781 0	Board Mooring point 59834				871	Sailing: Rainbow's End → Jatizso
2344 2268 0	2467 2718 0	Board Mooring point 59834				261	Sailing: Rainbow's End → Anglers' Retreat
2344 2268 0	1451 2969 0	Board Mooring point 59834				597	Sailing: Rainbow's End → Aldarin
2344 2268 0	2532 2531 0	Board Mooring point 59834				186	Sailing: Rainbow's End → Isle of Bones
2344 2268 0	1513 2973 0	Board Mooring point 59834				574	Sailing: Rainbow's End → Sunset Coast
2344 2268 0	1506 3402 0	Board Mooring point 59834				754	Sailing: Rainbow's End → Lands End
2344 2268 0	2542 3764 0	Board Mooring point 59834				933	Sailing: Rainbow's End → Waterbirth Island
2344 2268 0	2575 2291 0	Board Mooring point 59834				135	Sailing: Rainbow's End → 2575,2291
2344 2268 0	1555 2772 0	Board Mooring point 59834				495	Sailing: Rainbow's End → Shimmering Atoll
2344 2268 0	2579 2843 0	Board Mooring point 59834				337	Sailing: Rainbow's End → Corsair Cove
2344 2268 0	2612 3841 0	Board Mooring point 59834				975	Sailing: Rainbow's End → Etceteria
2344 2268 0	2660 2392 0	Board Mooring point 59834				199	Sailing: Rainbow's End → Charred Island
2344 2268 0	2651 2677 0	Board Mooring point 59834				281	Sailing: Rainbow's End → Void Knights' Outpost
2344 2268 0	2685 3162 0	Board Mooring point 59834				509	Sailing: Rainbow's End → Port Khazard
2344 2268 0	2670 3266 0	Board Mooring point 59834				562	Sailing: Rainbow's End → Necromancer Tower
2344 2268 0	2629 3704 0	Board Mooring point 59834				967	Sailing: Rainbow's End → Fremensund
2344 2268 0	2751 2951 0	Board Mooring point 59834				422	Sailing: Rainbow's End → Cairn Isle
2344 2268 0	2746 3304 0	Board Mooring point 59834				592	Sailing: Rainbow's End → Witchaven church
2344 2268 0	1726 3453 0	Board Mooring point 59834				693	Sailing: Rainbow's End → Charcoal Burners
2344 2268 0	2808 2509 0	Board Mooring point 59834				285	Sailing: Rainbow's End → Red Rock
2344 2268 0	1758 2655 0	Board Mooring point 59834				377	Sailing: Rainbow's End → The Crown Jewel
2344 2268 0	1776 3141 0	Board Mooring point 59834				611	Sailing: Rainbow's End → Fortis Cothon
2344 2268 0	2759 3229 0	Board Mooring point 59834				583	Sailing: Rainbow's End → North Brimhaven mine
2344 2268 0	2796 3413 0	Board Mooring point 59834				651	Sailing: Rainbow's End → Keep Le Faye
2344 2268 0	2849 2325 0	Board Mooring point 59834				279	Sailing: Rainbow's End → Last Light
2344 2268 0	2878 3335 0	Board Mooring point 59834				652	Sailing: Rainbow's End → Entrana church
2344 2268 0	1844 3688 0	Board Mooring point 59834				790	Sailing: Rainbow's End → Port Piscarilius
2344 2268 0	2860 3970 0	Board Mooring point 59834				1117	Sailing: Rainbow's End → Weiss
2344 2268 0	1873 2983 0	Board Mooring point 59834				456	Sailing: Rainbow's End → Vatrachos Island
2344 2268 0	2907 3225 0	Board Mooring point 59834				654	Sailing: Rainbow's End → Lone oak island
2344 2268 0	1862 3307 0	Board Mooring point 59834				599	Sailing: Rainbow's End → Port Roberts bank
2344 2268 0	1892 3428 0	Board Mooring point 59834				656	Sailing: Rainbow's End → Chinchompa Island
2344 2268 0	2927 4055 0	Board Mooring point 59834				1169	Sailing: Rainbow's End → Grimstone
2344 2268 0	2996 2287 0	Board Mooring point 59834				353	Sailing: Rainbow's End → The Onyx Crest
2344 2268 0	2965 2608 0	Board Mooring point 59834				379	Sailing: Rainbow's End → 2965,2608
2344 2268 0	1922 2759 0	Board Mooring point 59834				347	Sailing: Rainbow's End → Deepfin Point
2344 2268 0	1958 3113 0	Board Mooring point 59834				493	Sailing: Rainbow's End → Minotaurs' Rest
2344 2268 0	2960 3146 0	Board Mooring point 59834				605	Sailing: Rainbow's End → Mudskipper Point
2344 2268 0	1953 4056 0	Board Mooring point 59834				961	Sailing: Rainbow's End → Brittle Isle
2344 2268 0	3060 2638 0	Board Mooring point 59834				426	Sailing: Rainbow's End → Dognose Island
2344 2268 0	3069 2986 0	Board Mooring point 59834				536	Sailing: Rainbow's End → The Pandemonium (ship)
2344 2268 0	3050 3192 0	Board Mooring point 59834				628	Sailing: Rainbow's End → Bay of Sarim
2320 2774 0	2059 2605 0	Board Mooring point 59834				179	Sailing: Tear of the Soul → Wintumber Island
2320 2774 0	2095 3188 0	Board Mooring point 59834				292	Sailing: Tear of the Soul → Lledrith Island
2320 2774 0	2079 3689 0	Board Mooring point 59834				558	Sailing: Tear of the Soul → Buccaneers' Haven
2320 2774 0	3173 2368 0	Board Mooring point 59834				502	Sailing: Tear of the Soul → The Summer Shore
2320 2774 0	3145 2824 0	Board Mooring point 59834				447	Sailing: Tear of the Soul → Sea Spirit Dock
2320 2774 0	2143 3121 0	Board Mooring point 59834				253	Sailing: Tear of the Soul → Port Tyras
2320 2774 0	2157 3325 0	Board Mooring point 59834				357	Sailing: Tear of the Soul → Tirannwn Bight
2320 2774 0	2148 3531 0	Board Mooring point 59834				463	Sailing: Tear of the Soul → Drumstick Isle
2320 2774 0	2151 3880 0	Board Mooring point 59834				646	Sailing: Tear of the Soul → Lunar Isle
2320 2774 0	2193 2319 0	Board Mooring point 59834				259	Sailing: Tear of the Soul → Sunbleak Island
2320 2774 0	1201 2733 0	Board Mooring point 59834				583	Sailing: Tear of the Soul → Laguna Aurorae
2320 2774 0	2220 3466 0	Board Mooring point 59834				468	Sailing: Tear of the Soul → Ynysdail
2320 2774 0	2282 2821 0	Board Mooring point 59834				51	Sailing: Tear of the Soul → 2282,2821
2320 2774 0	3353 2215 0	Board Mooring point 59834				615	Sailing: Tear of the Soul → The Little Pearl
2320 2774 0	2344 2268 0	Board Mooring point 59834				277	Sailing: Tear of the Soul → Rainbow's End
2320 2774 0	2305 3689 0	Board Mooring point 59834				571	Sailing: Tear of the Soul → Piscatoris bank
2320 2774 0	2310 3781 0	Board Mooring point 59834				611	Sailing: Tear of the Soul → Neitiznot
2320 2774 0	2411 3781 0	Board Mooring point 59834				644	Sailing: Tear of the Soul → Jatizso
2320 2774 0	2467 2718 0	Board Mooring point 59834				103	Sailing: Tear of the Soul → Anglers' Retreat
2320 2774 0	1451 2969 0	Board Mooring point 59834				480	Sailing: Tear of the Soul → Aldarin
2320 2774 0	2532 2531 0	Board Mooring point 59834				191	Sailing: Tear of the Soul → Isle of Bones
2320 2774 0	1513 2973 0	Board Mooring point 59834				457	Sailing: Tear of the Soul → Sunset Coast
2320 2774 0	1506 3402 0	Board Mooring point 59834				568	Sailing: Tear of the Soul → Lands End
2320 2774 0	2542 3764 0	Board Mooring point 59834				705	Sailing: Tear of the Soul → Waterbirth Island
2320 2774 0	2575 2291 0	Board Mooring point 59834				291	Sailing: Tear of the Soul → 2575,2291
2320 2774 0	1555 2772 0	Board Mooring point 59834				406	Sailing: Tear of the Soul → Shimmering Atoll
2320 2774 0	2579 2843 0	Board Mooring point 59834				168	Sailing: Tear of the Soul → Corsair Cove
2320 2774 0	2612 3841 0	Board Mooring point 59834				748	Sailing: Tear of the Soul → Etceteria
2320 2774 0	2660 2392 0	Board Mooring point 59834				280	Sailing: Tear of the Soul → Charred Island
2320 2774 0	2651 2677 0	Board Mooring point 59834				201	Sailing: Tear of the Soul → Void Knights' Outpost
2320 2774 0	2685 3162 0	Board Mooring point 59834				346	Sailing: Tear of the Soul → Port Khazard
2320 2774 0	2670 3266 0	Board Mooring point 59834				399	Sailing: Tear of the Soul → Necromancer Tower
2320 2774 0	2629 3704 0	Board Mooring point 59834				740	Sailing: Tear of the Soul → Fremensund
2320 2774 0	2751 2951 0	Board Mooring point 59834				270	Sailing: Tear of the Soul → Cairn Isle
2320 2774 0	2746 3304 0	Board Mooring point 59834				429	Sailing: Tear of the Soul → Witchaven church
2320 2774 0	1726 3453 0	Board Mooring point 59834				507	Sailing: Tear of the Soul → Charcoal Burners
2320 2774 0	2808 2509 0	Board Mooring point 59834				313	Sailing: Tear of the Soul → Red Rock
2320 2774 0	1758 2655 0	Board Mooring point 59834				310	Sailing: Tear of the Soul → The Crown Jewel
2320 2774 0	1776 3141 0	Board Mooring point 59834				425	Sailing: Tear of the Soul → Fortis Cothon
2320 2774 0	2759 3229 0	Board Mooring point 59834				420	Sailing: Tear of the Soul → North Brimhaven mine
2320 2774 0	2796 3413 0	Board Mooring point 59834				488	Sailing: Tear of the Soul → Keep Le Faye
2320 2774 0	2849 2325 0	Board Mooring point 59834				371	Sailing: Tear of the Soul → Last Light
2320 2774 0	2878 3335 0	Board Mooring point 59834				488	Sailing: Tear of the Soul → Entrana church
2320 2774 0	1844 3688 0	Board Mooring point 59834				573	Sailing: Tear of the Soul → Port Piscarilius
2320 2774 0	2860 3970 0	Board Mooring point 59834				890	Sailing: Tear of the Soul → Weiss
2320 2774 0	1873 2983 0	Board Mooring point 59834				282	Sailing: Tear of the Soul → Vatrachos Island
2320 2774 0	2907 3225 0	Board Mooring point 59834				490	Sailing: Tear of the Soul → Lone oak island
2320 2774 0	1862 3307 0	Board Mooring point 59834				411	Sailing: Tear of the Soul → Port Roberts bank
2320 2774 0	1892 3428 0	Board Mooring point 59834				450	Sailing: Tear of the Soul → Chinchompa Island
2320 2774 0	2927 4055 0	Board Mooring point 59834				941	Sailing: Tear of the Soul → Grimstone
2320 2774 0	2996 2287 0	Board Mooring point 59834				443	Sailing: Tear of the Soul → The Onyx Crest
2320 2774 0	2965 2608 0	Board Mooring point 59834				371	Sailing: Tear of the Soul → 2965,2608
2320 2774 0	1922 2759 0	Board Mooring point 59834				221	Sailing: Tear of the Soul → Deepfin Point
2320 2774 0	1958 3113 0	Board Mooring point 59834				303	Sailing: Tear of the Soul → Minotaurs' Rest
2320 2774 0	2960 3146 0	Board Mooring point 59834				506	Sailing: Tear of the Soul → Mudskipper Point
2320 2774 0	1953 4056 0	Board Mooring point 59834				742	Sailing: Tear of the Soul → Brittle Isle
2320 2774 0	3060 2638 0	Board Mooring point 59834				413	Sailing: Tear of the Soul → Dognose Island
2320 2774 0	3069 2986 0	Board Mooring point 59834				439	Sailing: Tear of the Soul → The Pandemonium (ship)
2320 2774 0	3050 3192 0	Board Mooring point 59834				529	Sailing: Tear of the Soul → Bay of Sarim
2305 3689 0	2059 2605 0	Board Gangplank 59832				603	Sailing: Piscatoris bank → Wintumber Island
2305 3689 0	2095 3188 0	Board Gangplank 59832				306	Sailing: Piscatoris bank → Lledrith Island
2305 3689 0	2079 3689 0	Board Gangplank 59832				135	Sailing: Piscatoris bank → Buccaneers' Haven
2305 3689 0	3173 2368 0	Board Gangplank 59832				999	Sailing: Piscatoris bank → The Summer Shore
2305 3689 0	3145 2824 0	Board Gangplank 59832				915	Sailing: Piscatoris bank → Sea Spirit Dock
2305 3689 0	2143 3121 0	Board Gangplank 59832				341	Sailing: Piscatoris bank → Port Tyras
2305 3689 0	2157 3325 0	Board Gangplank 59832				240	Sailing: Piscatoris bank → Tirannwn Bight
2305 3689 0	2148 3531 0	Board Gangplank 59832				138	Sailing: Piscatoris bank → Drumstick Isle
2305 3689 0	2151 3880 0	Board Gangplank 59832				146	Sailing: Piscatoris bank → Lunar Isle
2305 3689 0	2193 2319 0	Board Gangplank 59832				751	Sailing: Piscatoris bank → Sunbleak Island
2305 3689 0	1201 2733 0	Board Gangplank 59832				799	Sailing: Piscatoris bank → Laguna Aurorae
2305 3689 0	2220 3466 0	Board Gangplank 59832				146	Sailing: Piscatoris bank → Ynysdail
2305 3689 0	2282 2821 0	Board Gangplank 59832				553	Sailing: Piscatoris bank → 2282,2821
2305 3689 0	3353 2215 0	Board Gangplank 59832				1115	Sailing: Piscatoris bank → The Little Pearl
2305 3689 0	2344 2268 0	Board Gangplank 59832				799	Sailing: Piscatoris bank → Rainbow's End
2305 3689 0	2320 2774 0	Board Gangplank 59832				571	Sailing: Piscatoris bank → Tear of the Soul
2305 3689 0	2310 3781 0	Board Gangplank 59832				68	Sailing: Piscatoris bank → Neitiznot
2305 3689 0	2411 3781 0	Board Gangplank 59832				94	Sailing: Piscatoris bank → Jatizso
2305 3689 0	2467 2718 0	Board Gangplank 59832				610	Sailing: Piscatoris bank → Anglers' Retreat
2305 3689 0	1451 2969 0	Board Gangplank 59832				669	Sailing: Piscatoris bank → Aldarin
2305 3689 0	2532 2531 0	Board Gangplank 59832				716	Sailing: Piscatoris bank → Isle of Bones
2305 3689 0	1513 2973 0	Board Gangplank 59832				646	Sailing: Piscatoris bank → Sunset Coast
2305 3689 0	1506 3402 0	Board Gangplank 59832				459	Sailing: Piscatoris bank → Lands End
2305 3689 0	2542 3764 0	Board Gangplank 59832				155	Sailing: Piscatoris bank → Waterbirth Island
2305 3689 0	2575 2291 0	Board Gangplank 59832				831	Sailing: Piscatoris bank → 2575,2291
2305 3689 0	1555 2772 0	Board Gangplank 59832				636	Sailing: Piscatoris bank → Shimmering Atoll
2305 3689 0	2579 2843 0	Board Gangplank 59832				637	Sailing: Piscatoris bank → Corsair Cove
2305 3689 0	2612 3841 0	Board Gangplank 59832				198	Sailing: Piscatoris bank → Etceteria
2305 3689 0	2660 2392 0	Board Gangplank 59832				805	Sailing: Piscatoris bank → Charred Island
2305 3689 0	2651 2677 0	Board Gangplank 59832				690	Sailing: Piscatoris bank → Void Knights' Outpost
2305 3689 0	2685 3162 0	Board Gangplank 59832				815	Sailing: Piscatoris bank → Port Khazard
2305 3689 0	2670 3266 0	Board Gangplank 59832				868	Sailing: Piscatoris bank → Necromancer Tower
2305 3689 0	2629 3704 0	Board Gangplank 59832				190	Sailing: Piscatoris bank → Fremensund
2305 3689 0	2751 2951 0	Board Gangplank 59832				739	Sailing: Piscatoris bank → Cairn Isle
2305 3689 0	2746 3304 0	Board Gangplank 59832				898	Sailing: Piscatoris bank → Witchaven church
2305 3689 0	1726 3453 0	Board Gangplank 59832				344	Sailing: Piscatoris bank → Charcoal Burners
2305 3689 0	2808 2509 0	Board Gangplank 59832				812	Sailing: Piscatoris bank → Red Rock
2305 3689 0	1758 2655 0	Board Gangplank 59832				610	Sailing: Piscatoris bank → The Crown Jewel
2305 3689 0	1776 3141 0	Board Gangplank 59832				418	Sailing: Piscatoris bank → Fortis Cothon
2305 3689 0	2759 3229 0	Board Gangplank 59832				888	Sailing: Piscatoris bank → North Brimhaven mine
2305 3689 0	2796 3413 0	Board Gangplank 59832				957	Sailing: Piscatoris bank → Keep Le Faye
2305 3689 0	2849 2325 0	Board Gangplank 59832				884	Sailing: Piscatoris bank → Last Light
2305 3689 0	2878 3335 0	Board Gangplank 59832				957	Sailing: Piscatoris bank → Entrana church
2305 3689 0	1844 3688 0	Board Gangplank 59832				256	Sailing: Piscatoris bank → Port Piscarilius
2305 3689 0	2860 3970 0	Board Gangplank 59832				339	Sailing: Piscatoris bank → Weiss
2305 3689 0	1873 2983 0	Board Gangplank 59832				438	Sailing: Piscatoris bank → Vatrachos Island
2305 3689 0	2907 3225 0	Board Gangplank 59832				959	Sailing: Piscatoris bank → Lone oak island
2305 3689 0	1862 3307 0	Board Gangplank 59832				315	Sailing: Piscatoris bank → Port Roberts bank
2305 3689 0	1892 3428 0	Board Gangplank 59832				266	Sailing: Piscatoris bank → Chinchompa Island
2305 3689 0	2927 4055 0	Board Gangplank 59832				391	Sailing: Piscatoris bank → Grimstone
2305 3689 0	2996 2287 0	Board Gangplank 59832				947	Sailing: Piscatoris bank → The Onyx Crest
2305 3689 0	2965 2608 0	Board Gangplank 59832				855	Sailing: Piscatoris bank → 2965,2608
2305 3689 0	1922 2759 0	Board Gangplank 59832				543	Sailing: Piscatoris bank → Deepfin Point
2305 3689 0	1958 3113 0	Board Gangplank 59832				359	Sailing: Piscatoris bank → Minotaurs' Rest
2305 3689 0	2960 3146 0	Board Gangplank 59832				974	Sailing: Piscatoris bank → Mudskipper Point
2305 3689 0	1953 4056 0	Board Gangplank 59832				282	Sailing: Piscatoris bank → Brittle Isle
2305 3689 0	3060 2638 0	Board Gangplank 59832				897	Sailing: Piscatoris bank → Dognose Island
2305 3689 0	3069 2986 0	Board Gangplank 59832				908	Sailing: Piscatoris bank → The Pandemonium (ship)
2305 3689 0	3050 3192 0	Board Gangplank 59832				998	Sailing: Piscatoris bank → Bay of Sarim
2310 3781 0	2059 2605 0	Board Gangplank 59832				643	Sailing: Neitiznot → Wintumber Island
2310 3781 0	2095 3188 0	Board Gangplank 59832				346	Sailing: Neitiznot → Lledrith Island
2310 3781 0	2079 3689 0	Board Gangplank 59832				146	Sailing: Neitiznot → Buccaneers' Haven
2310 3781 0	3173 2368 0	Board Gangplank 59832				1039	Sailing: Neitiznot → The Summer Shore
2310 3781 0	3145 2824 0	Board Gangplank 59832				955	Sailing: Neitiznot → Sea Spirit Dock
2310 3781 0	2143 3121 0	Board Gangplank 59832				381	Sailing: Neitiznot → Port Tyras
2310 3781 0	2157 3325 0	Board Gangplank 59832				280	Sailing: Neitiznot → Tirannwn Bight
2310 3781 0	2148 3531 0	Board Gangplank 59832				178	Sailing: Neitiznot → Drumstick Isle
2310 3781 0	2151 3880 0	Board Gangplank 59832				114	Sailing: Neitiznot → Lunar Isle
2310 3781 0	2193 2319 0	Board Gangplank 59832				791	Sailing: Neitiznot → Sunbleak Island
2310 3781 0	1201 2733 0	Board Gangplank 59832				839	Sailing: Neitiznot → Laguna Aurorae
2310 3781 0	2220 3466 0	Board Gangplank 59832				192	Sailing: Neitiznot → Ynysdail
2310 3781 0	2282 2821 0	Board Gangplank 59832				593	Sailing: Neitiznot → 2282,2821
2310 3781 0	3353 2215 0	Board Gangplank 59832				1155	Sailing: Neitiznot → The Little Pearl
2310 3781 0	2344 2268 0	Board Gangplank 59832				839	Sailing: Neitiznot → Rainbow's End
2310 3781 0	2320 2774 0	Board Gangplank 59832				611	Sailing: Neitiznot → Tear of the Soul
2310 3781 0	2305 3689 0	Board Gangplank 59832				68	Sailing: Neitiznot → Piscatoris bank
2310 3781 0	2411 3781 0	Board Gangplank 59832				82	Sailing: Neitiznot → Jatizso
2310 3781 0	2467 2718 0	Board Gangplank 59832				650	Sailing: Neitiznot → Anglers' Retreat
2310 3781 0	1451 2969 0	Board Gangplank 59832				709	Sailing: Neitiznot → Aldarin
2310 3781 0	2532 2531 0	Board Gangplank 59832				756	Sailing: Neitiznot → Isle of Bones
2310 3781 0	1513 2973 0	Board Gangplank 59832				686	Sailing: Neitiznot → Sunset Coast
2310 3781 0	1506 3402 0	Board Gangplank 59832				488	Sailing: Neitiznot → Lands End
2310 3781 0	2542 3764 0	Board Gangplank 59832				147	Sailing: Neitiznot → Waterbirth Island
2310 3781 0	2575 2291 0	Board Gangplank 59832				871	Sailing: Neitiznot → 2575,2291
